518	0	1	0	0	0	0	1	0	1	0	0	0	
519	1	0	0	0	1	1	1	0	1	0	1	0	
520	0	0	0	1	0	1	1	1	1	1	1	1	
521	1	0	1	0	1	1	0	1	0	1	1	0	
522	0	1	1	1	0	1	0	0	1	0	1	0	
523	0	1	0	1	0	0	0	0	1	1	0	0	
524	0	1	1	0	0	0	1	0	1	1	1	1	
525	0	0	1	1	1	1	0	1	1	0	0	1	
526	1	0	1	1	1	0	1	0	1	0	1	1	
527	0	0	0	0	1	1	0	0	1	1	0	0	
528	1	1	1	1	0	0	0	0	1	1	0	0	
529	1	1	1	1	0	1	0	0	1	0	1	1	
530	0	1	0	0	1	1	1	0	0	0	1	1	
531	1	0	0	1	0	0	1	1	0	0	0	1	
532	1	0	1	0	1	1	1	1	0	1	1	0	
533	1	0	0	0	1	0	1	0	1	0	1	0	
534	0	1	0	1	0	1	1	1	0	0	1	1	
535	1	1	1	0	0	1	1	1	0	0	0	0	
536	1	0	0	1	1	1	1	0	0	0	1	0	
537	1	0	0	0	0	1	0	1	0	1	1	1	
538	1	0	0	0	0	1	0	1	1	0	1	1	
539	1	1	1	0	0	0	0	0	1	0	1	1	
540	0	0	0	1	0	1	1	1	1	1	0	1	
541	1	1	1	0	0	1	1	1	0	0	0	0	
542	1	1	1	0	1	1	1	0	0	1	1	1	
543	1	1	0	1	0	0	1	0	1	0	1	0	
544	1	1	1	1	0	0	1	1	1	1	1	1	
545	1	0	1	1	1	0	0	1	1	1	1	1	
546	1	1	0	0	0	1	0	1	1	0	0	0	
547	1	0	0	0	0	1	1	0	0	0	1	0	
548	1	0	0	1	1	1	0	1	1	1	1	1	
549	0	0	0	0	1	0	1	1	1	0	0	0	
550	0	0	1	1	0	0	0	0	1	1	0	0	
551	0	0	0	0	0	1	0	0	0	0	1	0	
552	0	0	1	1	1	1	0	0	1	1	1	1	
553	1	0	1	0	1	1	1	0	1	1	0	1	
554	1	0	0	0	0	0	0	0	0	0	0	0	
555	1	1	1	0	1	1	1	1	0	0	0	0	
556	1	0	1	0	0	0	1	0	1	0	1	1	
557	1	0	1	1	1	1	0	1	1	0	0	1	
558	1	1	0	0	1	1	0	1	0	1	0	1	
559	0	1	0	0	0	1	0	1	0	0	1	1	
560	0	1	0	1	0	0	0	1	1	1	0	0	
561	0	0	1	0	1	0	1	1	0	0	0	1	
562	1	0	0	0	0	1	0	0	0	0	0	0	
563	1	1	0	0	1	0	1	1	0	1	0	1	
564	1	0	0	1	1	1	0	1	0	0	0	1	
565	1	0	1	1	0	1	1	0	0	0	0	0	
566	0	1	1	0	1	1	0	1	0	1	0	0	
567	1	1	1	0	0	0	1	1	1	1	0	0	
568	0	0	0	1	1	1	0	1	1	0	0	1	
569	0	1	0	0	1	0	1	1	0	0	1	0	
570	0	1	1	1	0	1	1	1	1	1	0	1	
571	0	1	0	0	1	0	0	0	1	1	0	0	
572	1	0	0	0	0	1	1	1	1	0	0	1	
573	1	0	0	1	1	0	0	1	1	1	0	1	
574	0	0	0	1	1	1	0	1	1	1	1	1	
575	0	1	0	0	0	0	0	1	1	1	0	0	
576	0	1	0	1	1	0	0	1	1	1	1	0	
577	1	0	0	0	0	0	1	1	1	1	0	1	
578	1	0	0	1	1	1	1	1	0	1	0	1	
579	0	0	1	1	0	1	1	1	1	0	0	0	
580	1	0	1	0	1	0	0	1	0	1	1	0	
581	0	1	0	1	0	0	0	1	1	1	0	0	
582	1	0	0	1	1	0	1	1	1	1	1	1	
583	1	1	1	1	1	0	0	0	1	0	0	0	
584	0	0	0	0	0	0	0	1	0	0	0	0	
585	0	0	1	0	0	0	1	1	1	1	0	0	
586	0	1	1	1	1	0	0	0	1	1	0	0	
587	1	1	0	0	1	0	1	1	1	0	1	0	
588	1	1	0	1	0	1	0	0	0	1	0	1	
589	0	0	0	0	1	0	1	0	0	1	0	0	
590	0	0	1	1	0	1	0	0	1	1	1	0	
591	0	1	0	1	1	1	1	1	0	0	0	1	
592	0	0	0	1	1	0	0	1	0	0	1	1	
593	1	1	0	1	1	1	1	1	1	1	1	1	
594	0	1	1	0	1	1	0	1	0	1	1	0	
595	1	1	1	1	0	0	0	1	0	1	1	1	
596	0	0	1	0	1	0	1	0	0	1	0	1	
597	1	0	1	0	1	0	1	1	0	1	1	0	
598	1	1	0	1	0	1	1	0	1	1	1	1	
599	0	0	1	0	1	0	0	1	1	0	1	1	
600	0	1	0	1	0	1	1	1	1	0	1	1	
601	1	0	1	1	1	1	0	0	0	1	0	0	
602	1	0	1	1	1	1	1	0	1	0	0	1	
603	0	1	0	0	0	0	1	0	1	0	1	0	
604	0	1	1	1	0	0	0	1	0	0	1	0	
605	1	1	0	0	0	1	1	0	1	1	0	1	
606	1	0	1	1	0	1	0	0	0	1	1	0	
607	1	1	0	1	1	0	0	1	0	0	0	0	
608	0	1	1	1	0	1	1	1	1	1	0	1	
609	0	0	1	0	0	0	1	0	0	1	0	0	
610	0	0	0	1	1	0	1	0	0	1	0	1	
611	1	0	0	1	0	1	1	1	0	0	0	1	
612	1	1	1	0	1	0	0	1	1	0	0	0	
613	1	0	1	0	1	1	1	0	1	0	0	1	
614	1	1	0	1	1	0	0	0	1	0	1	0	
615	1	1	1	0	1	0	0	0	0	1	0	0	
616	1	1	0	1	1	0	1	1	1	1	0	1	
617	1	1	1	1	1	1	1	0	0	0	1	1	
618	0	0	1	1	1	1	1	1	1	0	1	1	
619	1	0	0	1	0	1	1	0	0	1	1	0	
620	1	1	0	0	0	1	1	1	0	1	1	1	
621	0	0	0	0	1	1	0	1	1	0	1	0	
622	0	1	1	0	1	0	1	0	1	1	1	1	
623	1	0	0	1	1	1	0	1	0	0	1	1	
624	1	1	0	0	1	0	0	0	1	1	0	1	
625	1	0	1	0	1	1	1	1	0	1	0	0	
626	0	0	0	0	0	1	0	0	1	0	0	0	
627	0	1	1	0	0	1	1	0	0	0	1	1	
628	0	1	0	0	1	1	0	1	0	1	1	1	
629	1	0	0	0	0	0	0	1	1	0	0	1	
630	1	1	0	0	1	1	0	1	1	0	1	0	
631	1	1	0	1	0	0	1	0	1	1	0	1	
632	0	1	0	0	1	1	1	0	1	1	1	1	
633	1	0	0	1	1	1	1	1	0	1	1	1	
634	1	0	1	0	1	0	0	1	0	1	0	0	
635	0	1	1	0	0	1	0	0	1	0	0	0	
636	1	1	1	0	1	0	0	0	1	1	0	0	
637	1	0	1	1	0	1	0	1	1	0	0	1	
638	1	1	1	1	1	0	0	0	1	0	0	0	
639	0	1	1	1	0	0	0	1	0	0	1	0	
640	0	0	1	1	1	0	1	0	0	1	0	1	
641	0	1	0	1	0	1	0	0	0	1	0	1	
642	1	1	0	1	0	1	0	1	0	0	0	0	
643	0	0	0	1	0	0	0	1	1	1	1	1	
644	0	1	1	0	1	1	1	0	0	1	1	1	
645	1	1	0	0	1	0	0	0	1	0	1	0	
646	1	0	0	0	0	1	1	0	0	1	1	0	
647	1	1	0	0	1	0	1	1	0	0	0	0	
648	1	1	1	1	0	0	1	0	0	0	1	1	
649	1	1	1	0	0	1	1	1	1	1	0	0	
650	1	0	1	1	0	0	1	0	0	1	1	0	
651	1	1	0	0	1	1	1	0	1	1	0	1	
652	1	1	0	0	1	1	1	1	1	1	0	1	
653	0	1	0	1	1	1	0	0	0	1	0	1	
654	0	1	0	1	1	1	0	1	1	0	0	1	
655	1	0	0	0	0	1	1	0	0	1	0	0	
656	0	1	0	0	0	1	0	0	1	0	0	1	
657	0	1	0	0	0	1	0	1	1	1	0	1	
658	1	1	0	0	0	1	1	1	0	1	1	1	
659	0	1	0	1	1	0	1	1	0	0	1	0	
660	1	1	1	0	0	1	1	1	0	1	0	0	
661	1	0	0	1	0	0	0	0	1	1	1	0	
662	1	0	0	0	0	1	0	1	0	0	1	1	
663	0	1	0	1	0	1	0	1	1	1	0	1	
664	1	0	1	0	1	0	1	1	1	0	0	1	
665	1	1	1	0	0	0	1	1	1	1	1	1	
666	0	1	1	0	1	0	1	1	0	1	0	1	
667	1	1	1	0	0	0	1	0	0	0	0	0	
668	0	1	0	0	1	0	0	0	0	0	0	0	
669	0	0	1	1	0	1	1	0	0	0	1	0	
670	0	1	1	0	1	0	1	1	1	0	0	1	
671	0	1	0	1	0	0	1	1	0	1	1	0	
672	0	0	1	0	0	1	0	0	1	1	1	0	
673	0	0	0	0	0	1	0	0	1	1	0	0	
674	1	1	0	1	0	1	1	1	1	0	0	0	
675	0	1	1	0	1	0	1	1	1	1	1	1	
676	1	1	1	0	0	0	0	1	0	1	0	0	
677	1	1	1	0	1	0	1	0	0	1	1	1	
678	0	0	1	1	1	0	0	0	1	1	0	1	
679	0	0	1	0	1	0	0	1	0	1	1	1	
680	1	0	1	1	0	0	0	1	0	1	1	0	
681	1	0	0	0	0	1	0	1	0	0	0	1	
682	0	1	1	1	0	1	0	1	0	0	1	0	
683	0	0	0	1	0	0	1	0	1	1	1	1	
684	0	1	0	1	0	1	0	0	1	1	0	1	
685	0	0	0	1	0	0	0	1	1	1	1	1	
686	0	1	0	1	1	0	0	0	1	0	0	0	
687	1	1	1	1	1	1	0	0	0	0	1	1	
688	0	1	0	1	0	0	1	1	1	0	0	0	
689	0	0	1	0	0	1	0	0	0	0	0	0	
690	1	1	1	1	1	0	0	1	1	0	0	0	
691	0	1	0	0	1	1	1	0	1	0	0	1	
692	0	0	1	1	1	0	1	0	0	1	0	1	
693	1	1	0	0	1	1	1	1	0	0	1	0	
694	1	1	1	1	1	1	1	1	1	0	1	1	
695	1	1	0	0	0	0	0	0	1	0	1	0	
696	1	1	1	0	0	1	1	1	0	0	1	1	
697	1	1	1	0	1	0	1	0	0	1	1	1	
698	0	0	0	1	0	1	0	0	1	0	0	1	
699	1	0	0	0	0	1	1	1	0	0	0	1	
